ark/input/pg22396.txt', 'brandished') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'altering') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'oatmeal') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'teaspoonfuls') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tried') 24
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'whined') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'complaining') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'weather') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'leak') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pantry') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'price') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'buttered') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ketch') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'catch') 12
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'whooping') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cough') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'measles') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sort') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'heroic') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'resentfully') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'own') 54
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'called') 25
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'outsiders') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'appearance') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'suit') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tops') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'right') 40
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'end') 20
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'advantage') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'suddenly') 46
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disappointment') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pieced') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'quilt') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'packed') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'begun') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'seem') 16
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'work') 64
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cardinal') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tot') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pray') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'better') 25
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'opened') 15
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'admit') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'reverent') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'autumn') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'make') 50
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'aliens') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'motive') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'treasures') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'true') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'watchfully') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lying') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'starshine') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'unearthly') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'aged') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fir') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'exhale') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'subtle') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'enduring') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'yourself') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coal') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'spirit') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'weeks') 16
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'contradiction') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'flannel') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'understand') 23
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'upstairs') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sateen') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hurling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'plant') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'leave') 22
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'higher') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cupola') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'desolate') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'peace') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gables') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'clayton') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lloyd') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'candle') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fully') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fiercely') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'wedgwood') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tablecloths') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'china') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'seething') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rebellion') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hat') 26
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'splashed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'muskoka') 19
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sets') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'intellectual') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'members') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'run') 18
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pariahs') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hanker') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'beasts') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'leap') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gaily') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'remembered') 16
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bone') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'grocery') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'store') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'leeringly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'decline') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'alien') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'conception') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cheap') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'apt') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'patience') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'annoyed') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 've') 93
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'condition') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'playing') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'beau') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'st') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pew') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'front') 11
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'beckoned') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'actually') 11
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pigtail') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'perceive') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'automaton') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'immediately') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disobey') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dread') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'courage') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shaggy') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'concerning') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'adoring') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coiling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'intently') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'serious') 12
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'telephone') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rang') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sharply') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'receiver') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dashed') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'club') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coat') 10
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'office') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'foolish') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cast') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'existent') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sweetheart') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'patient') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rose') 19
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'forgot') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'patterson') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sympathetically') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'accident') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'train') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'happens') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'elms') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'earnestly') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'talking') 15
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'both') 14
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dresses') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coquettishly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'oblivious') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ought') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'desperate') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'skinny') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sound') 9
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lizzies') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disreputable') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'overalls') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'furtive') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hurried') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'defaulting') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dash') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'alert') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shoulders') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'grease') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'island') 29
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bareheaded') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'villainous') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'doubt') 12
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'clouded') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'till') 18
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'duties') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'eternal') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'interminable') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hasn') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fortunately') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'needle') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'aaron') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gray') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'harbouring') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'unlawful') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sneeze') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lip') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'neuralgic') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'scrubbing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rosebush') 10
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'growing') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'luck') 18
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'filled') 11
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sudden') 11
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'overwhelming') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bush') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'destroying') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'muttered') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'deeply') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'majesty') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'severed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swept') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'straggling') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'donor') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'd') 81
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'peaky') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'drugstore') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'santa') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'horrors') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'perfunctory') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'immensely') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'jovian') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'poked') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'postmark') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'safely') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tremendously') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'guilty') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'mattered') 11
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'trembled') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'conduct') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'apprehension') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'words') 9
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'positive') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'matters') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'troubled') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'severe') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'muscular') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'enclosed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'attacks') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hazes') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'chattered') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'boundless') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gong') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swallow') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'smiling') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'straws') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'travel') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'majestically') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gasped') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'menace') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'solicitude') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shocking') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rubbing') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pet') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shake') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sharing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'undoubtedly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'copied') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lies') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'forsooth') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disappointed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'proportion') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'willing') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'significant') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bobbing') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sequence') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'instance') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'raspberry') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'misdemeanours') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'jokes') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'missed') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ones') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'puzzle') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'glamour') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'exceedingly') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'frenzy') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'seize') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swooped') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bigger') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'flushed') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swelling') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coldly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'horses') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'scattered') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bell') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'affair') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'symbolical') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fourteen') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'wishing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'creamy') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'unselfish') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'attendance') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'friday') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'reciter') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pinch') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'summoned') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bar') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'behavior') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'reflection') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'knees') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'severely') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'confessed') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dance') 16
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'feet') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'heavy') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'buttons') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'narrowly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'margaret') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pathetic') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'attracted') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'character') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disgraceful') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'evasions') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'finished') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hurled') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'delicately') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'deranged') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'considered') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dippy') 9
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'aforesaid') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sliding') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bannister') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'saturday') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'recourse') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'doubtful') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'torrents') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'custom') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'colours') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tacitly') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'absurdly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'eve') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'consider') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'humours') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'walking') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'raised') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'monarch') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'repairing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'stiffest') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'flame') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'flag') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'stentorian') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'blaspheming') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'drudgery') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'structure') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bay') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'windows') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'stupid') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'prosperous') 3
